OG0000833	oasisia	.	.	.	OALVG00000017851.1	NO HIT
OG0011421	oasisia	GO:0016323^cellular_component^basolateral plasma membrane`GO:0009986^cellular_component^cell surface`GO:0030139^cellular_component^endocytic vesicle`GO:0005768^cellular_component^endosome`GO:0009897^cellular_component^external side of plasma membrane`GO:0005794^cellular_component^Golgi apparatus`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0016020^cellular_component^membrane`GO:0045121^cellular_component^membrane raft`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0045335^cellular_component^phagocytic vesicle`GO:0005886^cellular_component^plasma membrane`GO:0034186^molecular_function^apolipoprotein A-I binding`GO:0034188^molecular_function^apolipoprotein A-I receptor activity`GO:0034185^molecular_function^apolipoprotein binding`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0051117^molecular_function^ATPase binding`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0120020^molecular_function^cholesterol transfer activity`GO:0140328^molecular_function^floppase activity`GO:0008035^molecular_function^high-density lipoprotein particle binding`GO:0005319^molecular_function^lipid transporter activity`GO:0031210^molecular_function^phosphatidylcholine binding`GO:0090554^molecular_function^phosphatidylcholine floppase activity`GO:0090556^molecular_function^phosphatidylserine floppase activity`GO:0005548^molecular_function^phospholipid transporter activity`GO:0008320^molecular_function^protein transmembrane transporter activity`GO:0005102^molecular_function^signaling receptor binding`GO:0031267^molecular_function^small GTPase binding`GO:0046623^molecular_function^sphingolipid floppase activity`GO:0019905^molecular_function^syntaxin binding`GO:0007189^biological_process^adenylate cyclase-activating G protein-coupled receptor signaling pathway`GO:0071397^biological_process^cellular response to cholesterol`GO:0071345^biological_process^cellular response to cytokine stimulus`GO:0035690^biological_process^cellular response to drug`GO:0071222^biological_process^cellular response to lipopolysaccharide`GO:0071300^biological_process^cellular response to retinoic acid`GO:0033344^biological_process^cholesterol efflux`GO:0042632^biological_process^cholesterol homeostasis`GO:0008203^biological_process^cholesterol metabolic process`GO:0030301^biological_process^cholesterol transport`GO:0016197^biological_process^endosomal transport`GO:0140115^biological_process^export across plasma membrane`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0034380^biological_process^high-density lipoprotein particle assembly`GO:0032611^biological_process^interleukin-1 beta production`GO:0032367^biological_process^intracellular cholesterol transport`GO:0006869^biological_process^lipid transport`GO:0042158^biological_process^lipoprotein biosynthetic process`GO:0042157^biological_process^lipoprotein metabolic process`GO:0007040^biological_process^lysosome organization`GO:0002790^biological_process^peptide secretion`GO:0006911^biological_process^phagocytosis engulfment`GO:0033700^biological_process^phospholipid efflux`GO:0055091^biological_process^phospholipid homeostasis`GO:0045332^biological_process^phospholipid translocation`GO:0015914^biological_process^phospholipid transport`GO:0060155^biological_process^platelet dense granule organization`GO:0010875^biological_process^positive regulation of cholesterol efflux`GO:0090108^biological_process^positive regulation of high-density lipoprotein particle assembly`GO:0006497^biological_process^protein lipidation`GO:0071806^biological_process^protein transmembrane transport`GO:0032489^biological_process^regulation of Cdc42 protein signal transduction`GO:0034616^biological_process^response to laminar fluid shear stress`GO:0007584^biological_process^response to nutrient`GO:0043691^biological_process^reverse cholesterol transport`GO:0023061^biological_process^signal release	GO:0016323^cellular_component^basolateral plasma membrane`GO:0009986^cellular_component^cell surface`GO:0030139^cellular_component^endocytic vesicle`GO:0005768^cellular_component^endosome`GO:0009897^cellular_component^external side of plasma membrane`GO:0005794^cellular_component^Golgi apparatus`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0016020^cellular_component^membrane`GO:0045121^cellular_component^membrane raft`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0045335^cellular_component^phagocytic vesicle`GO:0005886^cellular_component^plasma membrane`GO:0034186^molecular_function^apolipoprotein A-I binding`GO:0034188^molecular_function^apolipoprotein A-I receptor activity`GO:0034185^molecular_function^apolipoprotein binding`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0051117^molecular_function^ATPase binding`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0120020^molecular_function^cholesterol transfer activity`GO:0140328^molecular_function^floppase activity`GO:0008035^molecular_function^high-density lipoprotein particle binding`GO:0005319^molecular_function^lipid transporter activity`GO:0031210^molecular_function^phosphatidylcholine binding`GO:0090554^molecular_function^phosphatidylcholine floppase activity`GO:0090556^molecular_function^phosphatidylserine floppase activity`GO:0005548^molecular_function^phospholipid transporter activity`GO:0008320^molecular_function^protein transmembrane transporter activity`GO:0005102^molecular_function^signaling receptor binding`GO:0031267^molecular_function^small GTPase binding`GO:0046623^molecular_function^sphingolipid floppase activity`GO:0019905^molecular_function^syntaxin binding`GO:0007189^biological_process^adenylate cyclase-activating G protein-coupled receptor signaling pathway`GO:0071397^biological_process^cellular response to cholesterol`GO:0071345^biological_process^cellular response to cytokine stimulus`GO:0035690^biological_process^cellular response to drug`GO:0071222^biological_process^cellular response to lipopolysaccharide`GO:0071300^biological_process^cellular response to retinoic acid`GO:0033344^biological_process^cholesterol efflux`GO:0042632^biological_process^cholesterol homeostasis`GO:0008203^biological_process^cholesterol metabolic process`GO:0030301^biological_process^cholesterol transport`GO:0016197^biological_process^endosomal transport`GO:0140115^biological_process^export across plasma membrane`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0034380^biological_process^high-density lipoprotein particle assembly`GO:0032611^biological_process^interleukin-1 beta production`GO:0032367^biological_process^intracellular cholesterol transport`GO:0006869^biological_process^lipid transport`GO:0042158^biological_process^lipoprotein biosynthetic process`GO:0042157^biological_process^lipoprotein metabolic process`GO:0007040^biological_process^lysosome organization`GO:0002790^biological_process^peptide secretion`GO:0006911^biological_process^phagocytosis engulfment`GO:0033700^biological_process^phospholipid efflux`GO:0055091^biological_process^phospholipid homeostasis`GO:0045332^biological_process^phospholipid translocation`GO:0015914^biological_process^phospholipid transport`GO:0060155^biological_process^platelet dense granule organization`GO:0010875^biological_process^positive regulation of cholesterol efflux`GO:0090108^biological_process^positive regulation of high-density lipoprotein particle assembly`GO:0006497^biological_process^protein lipidation`GO:0071806^biological_process^protein transmembrane transport`GO:0032489^biological_process^regulation of Cdc42 protein signal transduction`GO:0034616^biological_process^response to laminar fluid shear stress`GO:0007584^biological_process^response to nutrient`GO:0043691^biological_process^reverse cholesterol transport`GO:0023061^biological_process^signal release	.	OALVG00000018525.1	ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 14	K05643
OG0011421	oasisia	.	.	.	OALVG00000018529.1	ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 14	
OG0011421	oasisia	.	.	.	OALVG00000024333.1	SUBFAMILY NOT NAMED	
OG0011423	oasisia	GO:0005615^cellular_component^extracellular space`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0008236^molecular_function^serine-type peptidase activity`GO:0030163^biological_process^protein catabolic process`GO:0006508^biological_process^proteolysis	GO:0005615^cellular_component^extracellular space`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0008236^molecular_function^serine-type peptidase activity`GO:0030163^biological_process^protein catabolic process`GO:0006508^biological_process^proteolysis	GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006508^biological_process^proteolysis	OALVG00000012757.1	TRANSMEMBRANE PROTEASE SERINE	K01362
OG0011423	oasisia	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006508^biological_process^proteolysis	OALVG00000012758.1	TRANSMEMBRANE PROTEASE SERINE	K01362
OG0011423	oasisia	GO:0005576^cellular_component^extracellular region`GO:0046872^molecular_function^metal ion binding`GO:0004252^molecular_function^serine-type endopeptidase activity	GO:0005576^cellular_component^extracellular region`GO:0046872^molecular_function^metal ion binding`GO:0004252^molecular_function^serine-type endopeptidase activity	GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006508^biological_process^proteolysis	OALVG00000030163.1	TRANSMEMBRANE PROTEASE SERINE	K01362
OG0011423	oasisia	GO:0005576^cellular_component^extracellular region`GO:0046872^molecular_function^metal ion binding`GO:0004252^molecular_function^serine-type endopeptidase activity	GO:0005576^cellular_component^extracellular region`GO:0046872^molecular_function^metal ion binding`GO:0004252^molecular_function^serine-type endopeptidase activity	GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006508^biological_process^proteolysis	OALVG00000030165.1	TRANSMEMBRANE PROTEASE SERINE	K01362
OG0011425	oasisia	GO:0009986^cellular_component^cell surface`GO:0005769^cellular_component^early endosome`GO:0009897^cellular_component^external side of plasma membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0032809^cellular_component^neuronal cell body membrane`GO:0055037^cellular_component^recycling endosome`GO:0030246^molecular_function^carbohydrate binding`GO:0042609^molecular_function^CD4 receptor binding`GO:0015026^molecular_function^coreceptor activity`GO:0019903^molecular_function^protein phosphatase binding`GO:0033691^molecular_function^sialic acid binding`GO:0042113^biological_process^B cell activation`GO:0007155^biological_process^cell adhesion`GO:0007166^biological_process^cell surface receptor signaling pathway`GO:0050859^biological_process^negative regulation of B cell receptor signaling pathway`GO:0050849^biological_process^negative regulation of calcium-mediated signaling`GO:0030888^biological_process^regulation of B cell proliferation`GO:0030100^biological_process^regulation of endocytosis`GO:0050776^biological_process^regulation of immune response	GO:0009986^cellular_component^cell surface`GO:0005769^cellular_component^early endosome`GO:0009897^cellular_component^external side of plasma membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0032809^cellular_component^neuronal cell body membrane`GO:0055037^cellular_component^recycling endosome`GO:0030246^molecular_function^carbohydrate binding`GO:0042609^molecular_function^CD4 receptor binding`GO:0015026^molecular_function^coreceptor activity`GO:0019903^molecular_function^protein phosphatase binding`GO:0033691^molecular_function^sialic acid binding`GO:0042113^biological_process^B cell activation`GO:0007155^biological_process^cell adhesion`GO:0007166^biological_process^cell surface receptor signaling pathway`GO:0050859^biological_process^negative regulation of B cell receptor signaling pathway`GO:0050849^biological_process^negative regulation of calcium-mediated signaling`GO:0030888^biological_process^regulation of B cell proliferation`GO:0030100^biological_process^regulation of endocytosis`GO:0050776^biological_process^regulation of immune response	.	OALVG00000010999.1	FAMILY NOT NAMED	K17341
OG0011425	oasisia	GO:0005912^cellular_component^adherens junction`GO:0005604^cellular_component^basement membrane`GO:0005938^cellular_component^cell cortex`GO:0032154^cellular_component^cleavage furrow`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0070062^cellular_component^extracellular exosome`GO:0005509^molecular_function^calcium ion binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0007049^biological_process^cell cycle`GO:0051301^biological_process^cell division`GO:0007157^biological_process^heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0009617^biological_process^response to bacterium`GO:0007601^biological_process^visual perception	GO:0005912^cellular_component^adherens junction`GO:0005604^cellular_component^basement membrane`GO:0005938^cellular_component^cell cortex`GO:0032154^cellular_component^cleavage furrow`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0070062^cellular_component^extracellular exosome`GO:0005509^molecular_function^calcium ion binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0007049^biological_process^cell cycle`GO:0051301^biological_process^cell division`GO:0007157^biological_process^heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0009617^biological_process^response to bacterium`GO:0007601^biological_process^visual perception	.	OALVG00000011000.1	BEAT PROTEIN	K17341
OG0011425	oasisia	.	.	.	OALVG00000011002.1	SUBFAMILY NOT NAMED	
OG0011425	oasisia	GO:0005912^cellular_component^adherens junction`GO:0005604^cellular_component^basement membrane`GO:0005938^cellular_component^cell cortex`GO:0030054^cellular_component^cell junction`GO:0032154^cellular_component^cleavage furrow`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0007049^biological_process^cell cycle`GO:0051301^biological_process^cell division`GO:0007157^biological_process^heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0009617^biological_process^response to bacterium	GO:0005912^cellular_component^adherens junction`GO:0005604^cellular_component^basement membrane`GO:0005938^cellular_component^cell cortex`GO:0030054^cellular_component^cell junction`GO:0032154^cellular_component^cleavage furrow`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0007049^biological_process^cell cycle`GO:0051301^biological_process^cell division`GO:0007157^biological_process^heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0009617^biological_process^response to bacterium	.	OALVG00000011018.1	FAMILY NOT NAMED	K17341
