OG0000009							
OG0000009							
OG0040363							
OG0040363							
OG0040363							
OG0040363	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0070062^cellular_component^extracellular exosome`GO:0016020^cellular_component^membrane`GO:0005759^cellular_component^mitochondrial matrix`GO:0005739^cellular_component^mitochondrion`GO:0005634^cellular_component^nucleus`GO:0030060^molecular_function^L-malate dehydrogenase activity`GO:0046554^molecular_function^malate dehydrogenase (NADP+) activity`GO:0043621^molecular_function^protein self-association`GO:0003723^molecular_function^RNA binding`GO:0009060^biological_process^aerobic respiration`GO:0006094^biological_process^gluconeogenesis`GO:0006108^biological_process^malate metabolic process`GO:0006734^biological_process^NADH metabolic process`GO:0006107^biological_process^oxaloacetate metabolic process`GO:0006099^biological_process^tricarboxylic acid cycle	GO:0005737^cellular_component^cytoplasm`GO:0070062^cellular_component^extracellular exosome`GO:0016020^cellular_component^membrane`GO:0005759^cellular_component^mitochondrial matrix`GO:0005739^cellular_component^mitochondrion`GO:0005634^cellular_component^nucleus`GO:0030060^molecular_function^L-malate dehydrogenase activity`GO:0046554^molecular_function^malate dehydrogenase (NADP+) activity`GO:0043621^molecular_function^protein self-association`GO:0003723^molecular_function^RNA binding`GO:0009060^biological_process^aerobic respiration`GO:0006094^biological_process^gluconeogenesis`GO:0006108^biological_process^malate metabolic process`GO:0006734^biological_process^NADH metabolic process`GO:0006107^biological_process^oxaloacetate metabolic process`GO:0006099^biological_process^tricarboxylic acid cycle	GO:0016616^molecular_function^oxidoreductase activity acting on the CH-OH group of donors NAD or NADP as acceptor`GO:0055114^biological_process^obsolete oxidation-reduction process	FUN_029128-T1	MALATE DEHYDROGENASE MITOCHONDRIAL	K00026
OG0040405							
OG0040405							
OG0040405	capitella			\tCapteT133102	K21852	
OG0040405	lamellibrachia	GO:0012505^cellular_component^endomembrane system`GO:0016020^cellular_component^membrane`GO:0005085^molecular_function^guanyl-nucleotide exchange factor activity`GO:0043547^biological_process^positive regulation of GTPase activity`GO:0007264^biological_process^small GTPase mediated signal transduction	GO:0012505^cellular_component^endomembrane system`GO:0016020^cellular_component^membrane`GO:0005085^molecular_function^guanyl-nucleotide exchange factor activity`GO:0043547^biological_process^positive regulation of GTPase activity`GO:0007264^biological_process^small GTPase mediated signal transduction	.	FUN_025518-T1	ZIZIMIN ISOFORM K	K21853
OG0040441							
OG0040441							
OG0040441	capitella			\tCapteT215264		
OG0040441	lamellibrachia	.	.	.	FUN_036882-T1	SUBFAMILY NOT NAMED	
OG0040579							
OG0040579							
OG0040579	capitella			\tCapteT195346		
OG0040579	lamellibrachia	.	.	.	FUN_019818-T1	MIP05618P	
OG0040650							
OG0040650							
OG0040650	capitella			\tCapteT193610		
OG0040650	lamellibrachia	.	.	.	FUN_023148-T1	NO HIT
OG0040806							
OG0040806							
OG0040806	capitella			\tCapteT224653	K06238	
OG0040806	lamellibrachia	.	.	.	FUN_033558-T1	NO HIT
OG0040828							
OG0040828							
OG0040828	capitella			\tCapteT192556		
OG0040828	lamellibrachia	.	.	.	FUN_012827-T1	NO HIT
OG0040841							
OG0040841							
OG0040841	capitella			\tCapteT197142		
OG0040841	lamellibrachia	.	.	.	FUN_037229-T1	NO HIT
OG0040853							
OG0040853							
OG0040853	capitella			\tCapteT203670		
OG0040853	lamellibrachia	.	.	.	FUN_018870-T1	NO HIT
OG0040999							
OG0040999							
OG0040999	capitella			\tCapteT202491	K10406	
OG0040999	lamellibrachia	.	.	.	FUN_029223-T1	NO HIT
OG0041063							
OG0041063							
OG0041063	capitella			\tCapteT201716		
OG0041063	lamellibrachia	.	.	.	FUN_013992-T1	NO HIT
OG0041075							
OG0041075							
OG0041075	capitella			\tCapteT30137	K17088	
OG0041075	lamellibrachia	GO:0020037^molecular_function^heme binding`GO:0005506^molecular_function^iron ion binding`GO:0004497^molecular_function^monooxygenase activity`GO:0016705^molecular_function^oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen	GO:0020037^molecular_function^heme binding`GO:0005506^molecular_function^iron ion binding`GO:0004497^molecular_function^monooxygenase activity`GO:0016705^molecular_function^oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen	GO:0005506^molecular_function^iron ion binding`GO:0016705^molecular_function^oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen`GO:0020037^molecular_function^heme binding`GO:0055114^biological_process^obsolete oxidation-reduction process	FUN_002172-T1	CYTOCHROME P450 301B1	K17088
OG0041086							
OG0041086							
OG0041086	capitella			\tCapteT203628		
OG0041086	lamellibrachia	.	.	.	FUN_033479-T1	NO HIT
OG0041127							
OG0041127							
OG0041127	capitella			\tCapteT192767		
OG0041127	lamellibrachia	.	.	.	FUN_014191-T1	NO HIT
OG0041152							
OG0041152							
OG0041152	capitella			\tCapteT218092		
OG0041152	lamellibrachia	.	.	.	FUN_023013-T1	PROTEIN CBG26694	
OG0041163							
OG0041163							
OG0041163	capitella			\tCapteT203821	K24015	
OG0041163	lamellibrachia	GO:0030424^cellular_component^axon`GO:0034703^cellular_component^cation channel complex`GO:0005261^molecular_function^cation channel activity`GO:0055080^biological_process^cation homeostasis`GO:0040017^biological_process^positive regulation of locomotion`GO:0072347^biological_process^response to anesthetic`GO:0042493^biological_process^response to drug	GO:0030424^cellular_component^axon`GO:0034703^cellular_component^cation channel complex`GO:0005261^molecular_function^cation channel activity`GO:0055080^biological_process^cation homeostasis`GO:0040017^biological_process^positive regulation of locomotion`GO:0072347^biological_process^response to anesthetic`GO:0042493^biological_process^response to drug	.	FUN_005884-T1	UNC80	K24015
OG0041173							
OG0041173							
OG0041173	capitella			\tCapteT224893	K17894	
OG0041173	lamellibrachia	GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0032993^cellular_component^protein-DNA complex`GO:0005667^cellular_component^transcription regulator complex`GO:0017053^cellular_component^transcription repressor complex`GO:0070742^molecular_function^C2H2 zinc finger domain binding`GO:0031490^molecular_function^chromatin DNA binding`GO:0003677^molecular_function^DNA binding`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0002039^molecular_function^p53 binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0001085^molecular_function^RNA polymerase II transcription factor binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:1990837^molecular_function^sequence-specific double-stranded DNA binding`GO:0000976^molecular_function^transcription regulatory region sequence-specific DNA binding`GO:0008270^molecular_function^zinc ion binding`GO:0030221^biological_process^basophil differentiation`GO:0007596^biological_process^blood coagulation`GO:0045165^biological_process^cell fate commitment`GO:0007267^biological_process^cell-cell signaling`GO:0097067^biological_process^cellular response to thyroid hormone stimulus`GO:0097028^biological_process^dendritic cell differentiation`GO:0035162^biological_process^embryonic hemopoiesis`GO:0030222^biological_process^eosinophil differentiation`GO:0035854^biological_process^eosinophil fate commitment`GO:0048821^biological_process^erythrocyte development`GO:0030218^biological_process^erythrocyte differentiation`GO:0048873^biological_process^homeostasis of number of cells within a tissue`GO:0001701^biological_process^in utero embryonic development`GO:0008584^biological_process^male gonad development`GO:0030219^biological_process^megakaryocyte differentiation`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0030502^biological_process^negative regulation of bone mineralization`GO:0008285^biological_process^negative regulation of cell population proliferation`GO:2001240^biological_process^negative regulation of extrinsic apoptotic signaling pathway in absence of ligand`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:2000678^biological_process^negative regulation of transcription regulatory region DNA binding`GO:0070527^biological_process^platelet aggregation`GO:0030220^biological_process^platelet formation`GO:0045648^biological_process^positive regulation of erythrocyte differentiation`GO:0033690^biological_process^positive regulation of osteoblast proliferation`GO:0050731^biological_process^positive regulation of peptidyl-tyrosine phosphorylation`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0045893^biological_process^positive regulation of transcription DNA-templated`GO:0010724^biological_process^regulation of definitive erythrocyte differentiation`GO:0010559^biological_process^regulation of glycoprotein biosynthetic process`GO:1902036^biological_process^regulation of hematopoietic stem cell differentiation`GO:0045652^biological_process^regulation of megakaryocyte differentiation`GO:0010725^biological_process^regulation of primitive erythrocyte differentiation`GO:0071733^biological_process^transcriptional activation by promoter-enhancer looping	GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0032993^cellular_component^protein-DNA complex`GO:0005667^cellular_component^transcription regulator complex`GO:0017053^cellular_component^transcription repressor complex`GO:0070742^molecular_function^C2H2 zinc finger domain binding`GO:0031490^molecular_function^chromatin DNA binding`GO:0003677^molecular_function^DNA binding`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0002039^molecular_function^p53 binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0001085^molecular_function^RNA polymerase II transcription factor binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:1990837^molecular_function^sequence-specific double-stranded DNA binding`GO:0000976^molecular_function^transcription regulatory region sequence-specific DNA binding`GO:0008270^molecular_function^zinc ion binding`GO:0030221^biological_process^basophil differentiation`GO:0007596^biological_process^blood coagulation`GO:0045165^biological_process^cell fate commitment`GO:0007267^biological_process^cell-cell signaling`GO:0097067^biological_process^cellular response to thyroid hormone stimulus`GO:0097028^biological_process^dendritic cell differentiation`GO:0035162^biological_process^embryonic hemopoiesis`GO:0030222^biological_process^eosinophil differentiation`GO:0035854^biological_process^eosinophil fate commitment`GO:0048821^biological_process^erythrocyte development`GO:0030218^biological_process^erythrocyte differentiation`GO:0048873^biological_process^homeostasis of number of cells within a tissue`GO:0001701^biological_process^in utero embryonic development`GO:0008584^biological_process^male gonad development`GO:0030219^biological_process^megakaryocyte differentiation`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0030502^biological_process^negative regulation of bone mineralization`GO:0008285^biological_process^negative regulation of cell population proliferation`GO:2001240^biological_process^negative regulation of extrinsic apoptotic signaling pathway in absence of ligand`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:2000678^biological_process^negative regulation of transcription regulatory region DNA binding`GO:0070527^biological_process^platelet aggregation`GO:0030220^biological_process^platelet formation`GO:0045648^biological_process^positive regulation of erythrocyte differentiation`GO:0033690^biological_process^positive regulation of osteoblast proliferation`GO:0050731^biological_process^positive regulation of peptidyl-tyrosine phosphorylation`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0045893^biological_process^positive regulation of transcription DNA-templated`GO:0010724^biological_process^regulation of definitive erythrocyte differentiation`GO:0010559^biological_process^regulation of glycoprotein biosynthetic process`GO:1902036^biological_process^regulation of hematopoietic stem cell differentiation`GO:0045652^biological_process^regulation of megakaryocyte differentiation`GO:0010725^biological_process^regulation of primitive erythrocyte differentiation`GO:0071733^biological_process^transcriptional activation by promoter-enhancer looping	.	FUN_009705-T1	ENDOTHELIAL TRANSCRIPTION FACTOR GATA-2	K17894
OG0041245							
OG0041245							
OG0041245							
OG0041245	lamellibrachia	GO:0005887^cellular_component^integral component of plasma membrane`GO:0005886^cellular_component^plasma membrane`GO:0001518^cellular_component^voltage-gated sodium channel complex`GO:0005509^molecular_function^calcium ion binding`GO:0005261^molecular_function^cation channel activity`GO:0005272^molecular_function^sodium channel activity`GO:0005244^molecular_function^voltage-gated ion channel activity`GO:0005248^molecular_function^voltage-gated sodium channel activity`GO:0045433^biological_process^male courtship behavior veined wing generated song production`GO:0007638^biological_process^mechanosensory behavior`GO:0086010^biological_process^membrane depolarization during action potential`GO:0019228^biological_process^neuronal action potential`GO:0034765^biological_process^regulation of ion transmembrane transport`GO:0060078^biological_process^regulation of postsynaptic membrane potential`GO:0001666^biological_process^response to hypoxia`GO:0009612^biological_process^response to mechanical stimulus`GO:0035725^biological_process^sodium ion transmembrane transport	GO:0005887^cellular_component^integral component of plasma membrane`GO:0005886^cellular_component^plasma membrane`GO:0001518^cellular_component^voltage-gated sodium channel complex`GO:0005509^molecular_function^calcium ion binding`GO:0005261^molecular_function^cation channel activity`GO:0005272^molecular_function^sodium channel activity`GO:0005244^molecular_function^voltage-gated ion channel activity`GO:0005248^molecular_function^voltage-gated sodium channel activity`GO:0045433^biological_process^male courtship behavior veined wing generated song production`GO:0007638^biological_process^mechanosensory behavior`GO:0086010^biological_process^membrane depolarization during action potential`GO:0019228^biological_process^neuronal action potential`GO:0034765^biological_process^regulation of ion transmembrane transport`GO:0060078^biological_process^regulation of postsynaptic membrane potential`GO:0001666^biological_process^response to hypoxia`GO:0009612^biological_process^response to mechanical stimulus`GO:0035725^biological_process^sodium ion transmembrane transport	.	FUN_035000-T1	NO HIT
OG0041462							
OG0041462							
OG0041462							
OG0041462	lamellibrachia	GO:0005912^cellular_component^adherens junction`GO:0070062^cellular_component^extracellular exosome`GO:0005794^cellular_component^Golgi apparatus`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0098609^biological_process^cell-cell adhesion`GO:0031589^biological_process^cell-substrate adhesion`GO:0010631^biological_process^epithelial cell migration`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules	GO:0005912^cellular_component^adherens junction`GO:0070062^cellular_component^extracellular exosome`GO:0005794^cellular_component^Golgi apparatus`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0098609^biological_process^cell-cell adhesion`GO:0031589^biological_process^cell-substrate adhesion`GO:0010631^biological_process^epithelial cell migration`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules	GO:0005509^molecular_function^calcium ion binding`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0016020^cellular_component^membrane	FUN_032618-T1	FAT ATYPICAL CADHERIN-RELATED	K16506
OG0041506							
OG0041506							
OG0041506							
OG0041506	lamellibrachia	.	.	.	FUN_026421-T1	POLYPEPTIDE N-ACETYLGALACTOSAMINYLTRANSFERASE 1	K00710
OG0041870							
OG0041870							
OG0041870							
OG0041870	lamellibrachia	.	.	.	FUN_021992-T1	NEURONAL PAS DOMAIN-CONTAINING PROTEIN 1	
OG0041973							
OG0041973							
OG0041973							
OG0041973	lamellibrachia	GO:0005829^cellular_component^cytosol`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005764^cellular_component^lysosome`GO:0004620^molecular_function^phospholipase activity`GO:0036151^biological_process^phosphatidylcholine acyl-chain remodeling`GO:0036152^biological_process^phosphatidylethanolamine acyl-chain remodeling`GO:0036149^biological_process^phosphatidylinositol acyl-chain remodeling`GO:0009395^biological_process^phospholipid catabolic process`GO:0006644^biological_process^phospholipid metabolic process	GO:0005829^cellular_component^cytosol`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005764^cellular_component^lysosome`GO:0004620^molecular_function^phospholipase activity`GO:0036151^biological_process^phosphatidylcholine acyl-chain remodeling`GO:0036152^biological_process^phosphatidylethanolamine acyl-chain remodeling`GO:0036149^biological_process^phosphatidylinositol acyl-chain remodeling`GO:0009395^biological_process^phospholipid catabolic process`GO:0006644^biological_process^phospholipid metabolic process	.	FUN_008635-T1	PHOSPHOLIPASE B-LIKE 1	
OG0042012							
OG0042012							
OG0042012							
OG0042012	lamellibrachia	GO:0005777^cellular_component^peroxisome`GO:0051537^molecular_function^2 iron 2 sulfur cluster binding`GO:0009055^molecular_function^electron transfer activity`GO:0071949^molecular_function^FAD binding`GO:0050660^molecular_function^flavin adenine dinucleotide binding`GO:0005506^molecular_function^iron ion binding`GO:0043546^molecular_function^molybdopterin cofactor binding`GO:0004854^molecular_function^xanthine dehydrogenase activity`GO:0009115^biological_process^xanthine catabolic process	GO:0005777^cellular_component^peroxisome`GO:0051537^molecular_function^2 iron 2 sulfur cluster binding`GO:0009055^molecular_function^electron transfer activity`GO:0071949^molecular_function^FAD binding`GO:0050660^molecular_function^flavin adenine dinucleotide binding`GO:0005506^molecular_function^iron ion binding`GO:0043546^molecular_function^molybdopterin cofactor binding`GO:0004854^molecular_function^xanthine dehydrogenase activity`GO:0009115^biological_process^xanthine catabolic process	GO:0016491^molecular_function^oxidoreductase activity`GO:0055114^biological_process^obsolete oxidation-reduction process	FUN_030881-T1	XANTHINE DEHYDROGENASE	K00106
OG0042019							
OG0042019							
OG0042019							
OG0042019	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0005524^molecular_function^ATP binding`GO:0042802^molecular_function^identical protein binding`GO:0004797^molecular_function^thymidine kinase activity`GO:0008270^molecular_function^zinc ion binding`GO:0071897^biological_process^DNA biosynthetic process`GO:0046104^biological_process^thymidine metabolic process	GO:0005737^cellular_component^cytoplasm`GO:0005524^molecular_function^ATP binding`GO:0042802^molecular_function^identical protein binding`GO:0004797^molecular_function^thymidine kinase activity`GO:0008270^molecular_function^zinc ion binding`GO:0071897^biological_process^DNA biosynthetic process`GO:0046104^biological_process^thymidine metabolic process	GO:0004797^molecular_function^thymidine kinase activity`GO:0005524^molecular_function^ATP binding	FUN_008257-T1	THYMIDINE KINASE CYTOSOLIC	
OG0042072							
OG0042072							
OG0042072							
OG0042072	lamellibrachia	GO:0030424^cellular_component^axon`GO:0009986^cellular_component^cell surface`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0005886^cellular_component^plasma membrane`GO:0098793^cellular_component^presynapse`GO:0005332^molecular_function^gamma-aminobutyric acid:sodium symporter activity`GO:0042165^molecular_function^neurotransmitter binding`GO:0006836^biological_process^neurotransmitter transport`GO:0035725^biological_process^sodium ion transmembrane transport	GO:0030424^cellular_component^axon`GO:0009986^cellular_component^cell surface`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0005886^cellular_component^plasma membrane`GO:0098793^cellular_component^presynapse`GO:0005332^molecular_function^gamma-aminobutyric acid:sodium symporter activity`GO:0042165^molecular_function^neurotransmitter binding`GO:0006836^biological_process^neurotransmitter transport`GO:0035725^biological_process^sodium ion transmembrane transport	GO:0016021^cellular_component^integral component of membrane	FUN_014002-T1	SODIUM/CHLORIDE DEPENDENT TRANSPORTER	K05034
OG0042082							
OG0042082							
OG0042082							
OG0042082	lamellibrachia	GO:0005829^cellular_component^cytosol`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005886^cellular_component^plasma membrane`GO:0015137^molecular_function^citrate transmembrane transporter activity`GO:0017153^molecular_function^sodium:dicarboxylate symporter activity`GO:0015141^molecular_function^succinate transmembrane transporter activity`GO:0098656^biological_process^anion transmembrane transport`GO:0015746^biological_process^citrate transport	GO:0005829^cellular_component^cytosol`GO:0016021^cellular_component^integral component of membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005886^cellular_component^plasma membrane`GO:0015137^molecular_function^citrate transmembrane transporter activity`GO:0017153^molecular_function^sodium:dicarboxylate symporter activity`GO:0015141^molecular_function^succinate transmembrane transporter activity`GO:0098656^biological_process^anion transmembrane transport`GO:0015746^biological_process^citrate transport	GO:0005215^molecular_function^transporter activity`GO:0006814^biological_process^sodium ion transport`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane	FUN_029338-T1	PROTEIN I'M NOT DEAD YET-RELATED	K14445
OG0042084							
OG0042084							
OG0042084							
OG0042084	lamellibrachia	GO:0030666^cellular_component^endocytic vesicle membrane`GO:0005788^cellular_component^endoplasmic reticulum lumen`GO:0070062^cellular_component^extracellular exosome`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005796^cellular_component^Golgi lumen`GO:0005886^cellular_component^plasma membrane`GO:0005125^molecular_function^cytokine activity`GO:0005109^molecular_function^frizzled binding`GO:0048018^molecular_function^receptor ligand activity`GO:0007257^biological_process^activation of JUN kinase activity`GO:0060070^biological_process^canonical Wnt signaling pathway`GO:0045165^biological_process^cell fate commitment`GO:0044237^biological_process^cellular metabolic process`GO:0071300^biological_process^cellular response to retinoic acid`GO:0022009^biological_process^central nervous system vasculogenesis`GO:0060710^biological_process^chorio-allantoic fusion`GO:0060560^biological_process^developmental growth involved in morphogenesis`GO:0048568^biological_process^embryonic organ development`GO:0060669^biological_process^embryonic placenta morphogenesis`GO:0016332^biological_process^establishment or maintenance of polarity of embryonic epithelium`GO:0048144^biological_process^fibroblast proliferation`GO:0021871^biological_process^forebrain regionalization`GO:0042592^biological_process^homeostatic process`GO:0001701^biological_process^in utero embryonic development`GO:0072061^biological_process^inner medullary collecting duct development`GO:0070307^biological_process^lens fiber cell development`GO:0060482^biological_process^lobar bronchus development`GO:0030324^biological_process^lung development`GO:0060428^biological_process^lung epithelium development`GO:0060425^biological_process^lung morphogenesis`GO:0061180^biological_process^mammary gland epithelium development`GO:0072205^biological_process^metanephric collecting duct development`GO:0072207^biological_process^metanephric epithelium development`GO:0072236^biological_process^metanephric loop of Henle development`GO:0003338^biological_process^metanephros morphogenesis`GO:0030182^biological_process^neuron differentiation`GO:0048812^biological_process^neuron projection morphogenesis`GO:0072060^biological_process^outer medullary collecting duct development`GO:0032364^biological_process^oxygen homeostasis`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0045669^biological_process^positive regulation of osteoblast differentiation`GO:0032536^biological_process^regulation of cell projection size`GO:0072053^biological_process^renal inner medulla development`GO:0072054^biological_process^renal outer medulla development`GO:0051384^biological_process^response to glucocorticoid`GO:0072089^biological_process^stem cell proliferation`GO:0050808^biological_process^synapse organization`GO:0060535^biological_process^trachea cartilage morphogenesis`GO:0016055^biological_process^Wnt signaling pathway	GO:0030666^cellular_component^endocytic vesicle membrane`GO:0005788^cellular_component^endoplasmic reticulum lumen`GO:0070062^cellular_component^extracellular exosome`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005796^cellular_component^Golgi lumen`GO:0005886^cellular_component^plasma membrane`GO:0005125^molecular_function^cytokine activity`GO:0005109^molecular_function^frizzled binding`GO:0048018^molecular_function^receptor ligand activity`GO:0007257^biological_process^activation of JUN kinase activity`GO:0060070^biological_process^canonical Wnt signaling pathway`GO:0045165^biological_process^cell fate commitment`GO:0044237^biological_process^cellular metabolic process`GO:0071300^biological_process^cellular response to retinoic acid`GO:0022009^biological_process^central nervous system vasculogenesis`GO:0060710^biological_process^chorio-allantoic fusion`GO:0060560^biological_process^developmental growth involved in morphogenesis`GO:0048568^biological_process^embryonic organ development`GO:0060669^biological_process^embryonic placenta morphogenesis`GO:0016332^biological_process^establishment or maintenance of polarity of embryonic epithelium`GO:0048144^biological_process^fibroblast proliferation`GO:0021871^biological_process^forebrain regionalization`GO:0042592^biological_process^homeostatic process`GO:0001701^biological_process^in utero embryonic development`GO:0072061^biological_process^inner medullary collecting duct development`GO:0070307^biological_process^lens fiber cell development`GO:0060482^biological_process^lobar bronchus development`GO:0030324^biological_process^lung development`GO:0060428^biological_process^lung epithelium development`GO:0060425^biological_process^lung morphogenesis`GO:0061180^biological_process^mammary gland epithelium development`GO:0072205^biological_process^metanephric collecting duct development`GO:0072207^biological_process^metanephric epithelium development`GO:0072236^biological_process^metanephric loop of Henle development`GO:0003338^biological_process^metanephros morphogenesis`GO:0030182^biological_process^neuron differentiation`GO:0048812^biological_process^neuron projection morphogenesis`GO:0072060^biological_process^outer medullary collecting duct development`GO:0032364^biological_process^oxygen homeostasis`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0045669^biological_process^positive regulation of osteoblast differentiation`GO:0032536^biological_process^regulation of cell projection size`GO:0072053^biological_process^renal inner medulla development`GO:0072054^biological_process^renal outer medulla development`GO:0051384^biological_process^response to glucocorticoid`GO:0072089^biological_process^stem cell proliferation`GO:0050808^biological_process^synapse organization`GO:0060535^biological_process^trachea cartilage morphogenesis`GO:0016055^biological_process^Wnt signaling pathway	GO:0005102^molecular_function^signaling receptor binding`GO:0007275^biological_process^multicellular organism development`GO:0016055^biological_process^Wnt signaling pathway`GO:0005576^cellular_component^extracellular region	FUN_007433-T1	PROTEIN WNT-7B	K00572
OG0042201							
OG0042201							
OG0042201							
OG0042201	lamellibrachia	.	.	.	FUN_034794-T1	FAMILY NOT NAMED	
OG0042215							
OG0042215							
OG0042215							
OG0042215	lamellibrachia	.	.	.	FUN_016791-T1	NO HIT
OG0042267							
OG0042267							
OG0042267							
OG0042267	lamellibrachia	GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0015220^molecular_function^choline transmembrane transporter activity`GO:0022857^molecular_function^transmembrane transporter activity`GO:0015871^biological_process^choline transport`GO:0055085^biological_process^transmembrane transport	GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0015220^molecular_function^choline transmembrane transporter activity`GO:0022857^molecular_function^transmembrane transporter activity`GO:0015871^biological_process^choline transport`GO:0055085^biological_process^transmembrane transport	.	FUN_019861-T1	CTL-LIKE PROTEIN 2	K15377
OG0042527							
OG0042527							
OG0042527							
OG0042527	lamellibrachia	.	.	.	FUN_018794-T1	NO HIT
OG0042974							
OG0042974							
OG0042974							
OG0042974	lamellibrachia	GO:0005794^cellular_component^Golgi apparatus`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0005730^cellular_component^nucleolus`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0003723^molecular_function^RNA binding`GO:0003724^molecular_function^RNA helicase activity`GO:0042254^biological_process^ribosome biogenesis	GO:0005794^cellular_component^Golgi apparatus`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0005730^cellular_component^nucleolus`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0003723^molecular_function^RNA binding`GO:0003724^molecular_function^RNA helicase activity`GO:0042254^biological_process^ribosome biogenesis	GO:0003676^molecular_function^nucleic acid binding`GO:0005524^molecular_function^ATP binding	FUN_022508-T1	ATP-DEPENDENT RNA HELICASE DDX31-RELATED	K14806
OG0043096							
OG0043096							
OG0043096							
OG0043096	lamellibrachia	GO:0005829^cellular_component^cytosol`GO:0005768^cellular_component^endosome`GO:0000139^cellular_component^Golgi membrane`GO:0005802^cellular_component^trans-Golgi network`GO:0006895^biological_process^Golgi to endosome transport`GO:0015031^biological_process^protein transport	GO:0005829^cellular_component^cytosol`GO:0005768^cellular_component^endosome`GO:0000139^cellular_component^Golgi membrane`GO:0005802^cellular_component^trans-Golgi network`GO:0006895^biological_process^Golgi to endosome transport`GO:0015031^biological_process^protein transport	.	FUN_005286-T1	PROTEIN DOPEY-1	
OG0043145							
OG0043145							
OG0043145							
OG0043145	lamellibrachia	.	.	.	FUN_022541-T1	NO HIT
OG0043155							
OG0043155							
OG0043155							
OG0043155	lamellibrachia	.	.	.	FUN_014580-T1	FAMILY NOT NAMED	
OG0043226							
OG0043226							
OG0043226							
OG0043226	lamellibrachia	.	.	.	FUN_020471-T1	NO HIT
OG0043272							
OG0043272							
OG0043272							
OG0043272	lamellibrachia	.	.	.	FUN_022624-T1	NO HIT
OG0043280							
OG0043280							
OG0043280							
OG0043280	lamellibrachia	.	.	.	FUN_022797-T1	LP06548P	
OG0043310							
OG0043310							
OG0043310							
